tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0AAI9XWQ1_Colletotrichum	A0AAI9XWQ1	1209925	Colletotrichum melonis	ascomycota	ingroup	PIF1	306	515	834	210
A0AAQ3M7G8_Acrodontium	A0AAQ3M7G8	150365	Acrodontium crateriforme	ascomycota	ingroup	PIF1	349	556	848	208
A0AAV5R7D5_Pichia	A0AAV5R7D5	36015	Pichia kluyveri (Yeast)	ascomycota	ingroup	PIF1	192	401	690	210
A0AAV9X1R8_Orbilia	A0AAV9X1R8	2528407	Orbilia ellipsospora	ascomycota	ingroup	PIF1	467	671	989	205
A0AAX4HXM9_Colletotrichum	A0AAX4HXM9	34406	Colletotrichum destructivum	ascomycota	ingroup	PIF1	363	572	884	210
A0ABN8VSG3_Saccharomyces	A0ABN8VSG3	1080349	Saccharomyces eubayanus (Yeast)	ascomycota	ingroup	U6500O01980	239	446	731	208
A0ABP0EFL8_Kurtzmaniella	A0ABP0EFL8	148631	[Candida] anglica	ascomycota	ingroup	PIF1	341	561	909	221
A0ABQ7IPQ8_Botrytis	A0ABQ7IPQ8	2478750	Botrytis deweyae	ascomycota	ingroup	PIF1	385	595	911	211
A0ABQ9RPP9_Colletotrichum	A0ABQ9RPP9	1209934	Colletotrichum tamarilloi	ascomycota	ingroup	PIF1	306	515	834	210
A0ABR0F5M0_Podospora	A0ABR0F5M0	2093777	Podospora bellae-mahoneyi	ascomycota	ingroup	PIF1	382	589	900	208
A0ABR0G3Y6_Podospora	A0ABR0G3Y6	2093779	Podospora pseudocomata	ascomycota	ingroup	PIF1	382	589	900	208
A0ABR0SAG8_Cladobotryum	A0ABR0SAG8	491253	Cladobotryum mycophilum	ascomycota	ingroup	PIF1	324	533	832	210
A0ABR1RWV5_Apiospora	A0ABR1RWV5	990691	Apiospora rasikravindrae	ascomycota	ingroup	PIF1	370	578	876	209
A0ABR3P4W3_Neodothiora	A0ABR3P4W3	2781224	Neodothiora populina	ascomycota	ingroup	PIF1	357	563	870	207
A0ABR4D136_Oculimacula	A0ABR4D136	86028	Oculimacula yallundae	ascomycota	ingroup	PIF1	443	652	970	210
A0ABR4F3V5_Diaporthe	A0ABR4F3V5	105482	Diaporthe vaccinii	ascomycota	ingroup	PIF1	74	282	516	209
A0ABR4MDG3_Ceratocystis	A0ABR4MDG3	2019550	Ceratocystis lukuohia	ascomycota	ingroup	PIF1	269	477	751	209
A0ABR4NXG5_Nakaseomyces	A0ABR4NXG5	273131	Nakaseomyces bracarensis	ascomycota	ingroup	PIF1	336	542	919	207
A0ABY0HA38_Monosporascus	A0ABY0HA38	155416	Monosporascus cannonballus	ascomycota	ingroup	PIF1	288	497	803	210
A0ABY6US88_Clonostachys	A0ABY6US88	29856	Bionectria ochroleuca (Gliocladium roseum)	ascomycota	ingroup	PIF1	297	506	799	210
A7EDF0_Sclerotinia	A7EDF0	665079	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	ascomycota	ingroup	PIF1	386	596	907	211
A7TJ00_Vanderwaltozyma	A7TJ00	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)	ascomycota	ingroup	RRM3	240	445	732	206
B3LSF2_Saccharomyces	B3LSF2	285006	Saccharomyces cerevisiae (strain RM11-1a) (Baker's yeast)	ascomycota	ingroup	RRM3	231	436	723	206
B8LYE9_Talaromyces	B8LYE9	441959	Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006) (Penicillium stipitatum)	ascomycota	ingroup	PIF1	297	505	808	209
B9WMD7_Candida	B9WMD7	573826	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	ascomycota	ingroup	PIF1	369	582	907	214
C1GI25_Paracoccidioides	C1GI25	502780	Paracoccidioides brasiliensis (strain Pb18)	ascomycota	ingroup	PIF1	274	481	797	208
C5E0W3_Zygosaccharomyces	C5E0W3	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	ascomycota	ingroup	RRM3	153	350	642	198
E9DY51_Metarhizium	E9DY51	655827	Metarhizium acridum (strain CQMa 102)	ascomycota	ingroup	PIF1	403	611	915	209
F0XHJ8_Leptographium	F0XHJ8	655863	Grosmannia clavigera (strain kw1407 / UAMH 11150) (Blue stain fungus) (Graphiocladiella clavigera)	ascomycota	ingroup	PIF1	331	537	819	207
F2T115_Trichophyton	F2T115	559305	Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892) (Athlete's foot fungus)	ascomycota	ingroup	PIF1	256	462	780	207
G0W9L4_Naumovozyma	G0W9L4	1071378	Naumovozyma dairenensis (strain ATCC 10597 / BCRC 20456 / CBS 421 / NBRC 0211 / NRRL Y-12639) (Saccharomyces dairenensis)	ascomycota	ingroup	NDAI0D01610	266	472	759	207
G3JM88_Cordyceps	G3JM88	983644	Cordyceps militaris (strain CM01) (Caterpillar fungus)	ascomycota	ingroup	PIF1	322	464	853	143
G8JWH4_Eremothecium	G8JWH4	931890	Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582) (Yeast)	ascomycota	ingroup	RRM3	232	439	730	208
G8ZVF0_Torulaspora	G8ZVF0	4950	Torulaspora delbrueckii (Yeast) (Candida colliculosa)	ascomycota	ingroup	TDEL0E03510	174	383	669	210
H6BKX2_Exophiala	H6BKX2	858893	Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656) (Black yeast) (Wangiella dermatitidis)	ascomycota	ingroup	PIF1	263	470	798	208
J7S460_Huiozyma	J7S460	1071383	Huiozyma naganishii (strain ATCC MYA-139 / BCRC 22969 / CBS 8797 / KCTC 17520 / NBRC 10181 / NCYC 3082 / Yp74L-3) (Yeast) (Kazachstania naganishii)	ascomycota	ingroup	KNAG0M01440	227	434	719	208
K1WPA9_Drepanopeziza	K1WPA9	1072389	Marssonina brunnea f. sp. multigermtubi (strain MB_m1) (Marssonina leaf spot fungus)	ascomycota	ingroup	PIF1	365	575	873	211
L2G0F7_Colletotrichum	L2G0F7	1213859	Colletotrichum fructicola (strain Nara gc5) (Anthracnose fungus) (Colletotrichum gloeosporioides (strain Nara gc5))	ascomycota	ingroup	pif1-2	329	538	853	210
Q4WVU7_Aspergillus	Q4WVU7	330879	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	ascomycota	ingroup	PIF1	282	490	788	209
Q6FPW0_Nakaseomyces	Q6FPW0	284593	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	ascomycota	ingroup	RRM3	210	420	705	211
Q756Y6_Eremothecium	Q756Y6	284811	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	ascomycota	ingroup	PIF1	196	402	802	207
A0A084APH7_Stachybotrys	A0A084APH7	1280523	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold) (Stilbospora chartarum)	ascomycota	ingroup	PIF1	291	500	805	210
A0A084GDF4_Scedosporium	A0A084GDF4	563466	Pseudallescheria apiosperma (Scedosporium apiospermum)	ascomycota	ingroup	PIF1	1417	1625	1901	209
A0A084QU30_Stachybotrys	A0A084QU30	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	ascomycota	ingroup	PIF1	292	501	806	210
A0A0B1PEI0_Erysiphe	A0A0B1PEI0	52586	Erysiphe necator (Grape powdery mildew) (Uncinula necator)	ascomycota	ingroup	PIF1	358	568	842	211
A0A0B2X4N9_Metarhizium	A0A0B2X4N9	1081103	Metarhizium album (strain ARSEF 1941)	ascomycota	ingroup	PIF1	290	499	803	210
A0A0C4EG66_Magnaporthiopsis	A0A0C4EG66	644358	Magnaporthiopsis poae (strain ATCC 64411 / 73-15) (Kentucky bluegrass fungus) (Magnaporthe poae)	ascomycota	ingroup	PIF1	381	590	890	210
A0A0D1ZHZ9_Exophiala	A0A0D1ZHZ9	212818	Exophiala mesophila (Black yeast-like fungus)	ascomycota	ingroup	PIF1	303	510	825	208
A0A0D2J3X0_Fonsecaea	A0A0D2J3X0	1442371	Fonsecaea multimorphosa CBS 102226	ascomycota	ingroup	PIF1	252	459	766	208
A0A0D8JVN0_Coccidioides	A0A0D8JVN0	246410	Coccidioides immitis (strain RS) (Valley fever fungus)	ascomycota	ingroup	PIF1	216	423	725	208
A0A0F7ZTC5_Hirsutella	A0A0F7ZTC5	1043627	Hirsutella minnesotensis 3608	ascomycota	ingroup	PIF1	338	548	831	211
A0A0F8DHR2_Ceratocystis	A0A0F8DHR2	88771	Ceratocystis fimbriata f. sp. platani	ascomycota	ingroup	pif1	204	412	686	209
A0A0G2I193_Diaporthe	A0A0G2I193	1214573	Diaporthe ampelina	ascomycota	ingroup	PIF1	304	512	813	209
A0A0N1NVW2_Cyphellophora	A0A0N1NVW2	1664694	Cyphellophora attinorum	ascomycota	ingroup	PIF1	208	415	713	208
A0A101MLQ9_Penicillium	A0A101MLQ9	48697	Penicillium freii	ascomycota	ingroup	PIF1	225	433	718	209
A0A109UW77_Eremothecium	A0A109UW77	45286	Eremothecium sinecaudum	ascomycota	ingroup	RRM3	200	407	702	208
A0A135SIN3_Colletotrichum	A0A135SIN3	703756	Colletotrichum simmondsii	ascomycota	ingroup	PIF1	306	515	829	210
A0A161HKE9_Sugiyamaella	A0A161HKE9	796027	Sugiyamaella lignohabitans	ascomycota	ingroup	PIF1	425	638	1019	214
A0A167F3J3_Metarhizium	A0A167F3J3	1649241	Metarhizium rileyi (Nomuraea rileyi)	ascomycota	ingroup	PIF1	345	554	858	210
A0A167H2R5_Beauveria	A0A167H2R5	1081107	Beauveria brongniartii RCEF 3172	ascomycota	ingroup	PIF1	315	523	799	209
A0A167TDW9_Niveomyces	A0A167TDW9	1081102	Niveomyces insectorum RCEF 264	ascomycota	ingroup	PIF1	430	638	935	209
A0A175VPZ7_Madurella	A0A175VPZ7	100816	Madurella mycetomatis	ascomycota	ingroup	PIF1	314	523	823	210
A0A178ZSD6_Fonsecaea	A0A178ZSD6	1367422	Fonsecaea erecta	ascomycota	ingroup	PIF1	270	477	783	208
A0A179FR29_Pochonia	A0A179FR29	1380566	Pochonia chlamydosporia 170	ascomycota	ingroup	PIF1	313	522	821	210
A0A4P6XSZ4_Metschnikowia	A0A4P6XSZ4	2163413	Metschnikowia aff. pulcherrima	ascomycota	ingroup	MPUL0F02240	378	593	968	216
A0A4R8QEN4_Colletotrichum	A0A4R8QEN4	1347390	Colletotrichum spinosum	ascomycota	ingroup	pif1-1	601	810	1125	210
A0A4S8RIP6_Botrytis	A0A4S8RIP6	278940	Botrytis galanthina	ascomycota	ingroup	PIF1	384	594	910	211
A0A4V3HXL6_Colletotrichum	A0A4V3HXL6	5466	Colletotrichum trifolii	ascomycota	ingroup	pif1-0	316	525	840	210
A0A4V3UMW7_Aspergillus	A0A4V3UMW7	1220188	Aspergillus tanneri	ascomycota	ingroup	PIF1	233	431	733	199
A0A4Z1EL52_Botrytis	A0A4Z1EL52	87230	Botrytis tulipae	ascomycota	ingroup	PIF1	384	594	910	211
A0A4Z1L1J9_Botrytis	A0A4Z1L1J9	87229	Botrytis porri	ascomycota	ingroup	PIF1	335	545	861	211
A0A5M9JJ09_Monilinia	A0A5M9JJ09	38448	Monilinia fructicola (Brown rot fungus) (Ciboria fructicola)	ascomycota	ingroup	PIF1	383	557	868	175
A0A5N5DHG1_Lasiodiplodia	A0A5N5DHG1	45133	Lasiodiplodia theobromae	ascomycota	ingroup	pif1_1	355	562	870	208
A0A7D5Z7W4_Metarhizium	A0A7D5Z7W4	500148	Metarhizium brunneum	ascomycota	ingroup	pif1_1	298	506	813	209
A0A7H9AW24_Zygotorulaspora	A0A7H9AW24	42260	Zygotorulaspora mrakii (Zygosaccharomyces mrakii)	ascomycota	ingroup	RRM3	206	415	704	210
A0A7H9B3W0_Zygotorulaspora	A0A7H9B3W0	42260	Zygotorulaspora mrakii (Zygosaccharomyces mrakii)	ascomycota	ingroup	PIF1	370	576	964	207
A0A8H4NYZ8_Fusarium	A0A8H4NYZ8	78861	Fusarium acutatum	ascomycota	ingroup	PIF1	306	515	820	210
A0A8H4PTP3_Ophiocordyceps	A0A8H4PTP3	72228	Ophiocordyceps sinensis	ascomycota	ingroup	PIF1	340	550	819	211
A0A8H4T3M7_Fusarium	A0A8H4T3M7	282569	Fusarium gaditjirri	ascomycota	ingroup	PIF1	306	515	820	210
A0A8H5N1Z6_Fusarium	A0A8H5N1Z6	751941	Fusarium mexicanum	ascomycota	ingroup	PIF1	307	516	821	210
A0A8H5UMM3_Fusarium	A0A8H5UMM3	48490	Fusarium circinatum (Pitch canker fungus) (Gibberella circinata)	ascomycota	ingroup	PIF1	307	516	821	210
A0A8H5V583_Fusarium	A0A8H5V583	48495	Fusarium pseudoanthophilum	ascomycota	ingroup	PIF1	306	515	820	210
A0A8H5X4H1_Fusarium	A0A8H5X4H1	42747	Fusarium heterosporum	ascomycota	ingroup	PIF1	305	514	819	210
A0A8H8D9N3_Candida	A0A8H8D9N3	273372	Candida metapsilosis	ascomycota	ingroup	PIF1	337	550	851	214
A0A8H8QV95_Lachnellula	A0A8H8QV95	1316788	Lachnellula hyalina	ascomycota	ingroup	pfh1_1	399	609	922	211
A0A8H8RJD5_Lachnellula	A0A8H8RJD5	602034	Lachnellula subtilissima	ascomycota	ingroup	pif1_0	399	609	922	211
A0A9N9YLT0_Clonostachys	A0A9N9YLT0	160324	Clonostachys rhizophaga	ascomycota	ingroup	PIF1	297	506	799	210
A0A9P4X3G5_Trichoderma	A0A9P4X3G5	1567552	Trichoderma lentiforme	ascomycota	ingroup	PIF1	339	548	844	210
A0A9P7IRT1_Fusarium	A0A9P7IRT1	221167	Fusarium xylarioides	ascomycota	ingroup	PIF1	333	542	847	210
A0A9W9HNM9_Penicillium	A0A9W9HNM9	69766	Penicillium capsulatum	ascomycota	ingroup	PIF1	266	474	759	209
A0A9W9JQ30_Penicillium	A0A9W9JQ30	2972120	Penicillium cf. griseofulvum	ascomycota	ingroup	PIF1	269	477	762	209
A0A9W9M2N2_Penicillium	A0A9W9M2N2	2972119	Penicillium cf. viridicatum	ascomycota	ingroup	PIF1	223	431	716	209
A0A9W9PWX5_Penicillium	A0A9W9PWX5	1132637	Penicillium atrosanguineum	ascomycota	ingroup	PIF1	237	445	728	209
A0A9W9V6L1_Penicillium	A0A9W9V6L1	2100454	Penicillium cataractarum	ascomycota	ingroup	PIF1	236	444	728	209
A0A9X0BA58_Penicillium	A0A9X0BA58	1131564	Penicillium cosmopolitanum	ascomycota	ingroup	PIF1	286	493	786	208
A0AAD6E3Q9_Penicillium	A0AAD6E3Q9	911720	Penicillium hetheringtonii	ascomycota	ingroup	PIF1	208	414	704	207
A0AAD6IDC6_Penicillium	A0AAD6IDC6	5083	Penicillium canescens	ascomycota	ingroup	PIF1	263	470	758	208
A0AAE1J0Y1_Trichoderma	A0AAE1J0Y1	173218	Trichoderma aggressivum f. europaeum	ascomycota	ingroup	PIF1	341	550	846	210
A0AAE8M1S2_Fusarium	A0AAE8M1S2	33205	Fusarium torulosum	ascomycota	ingroup	PIF1	305	514	819	210
A0AAI9UII0_Colletotrichum	A0AAI9UII0	1209917	Colletotrichum cuscutae	ascomycota	ingroup	PIF1	306	515	834	210
A0AAJ0E579_Colletotrichum	A0AAJ0E579	1209916	Colletotrichum costaricense	ascomycota	ingroup	PIF1	306	515	834	210
A0AAN5Z088_Fusarium	A0AAN5Z088	282268	Fusarium austroamericanum	ascomycota	ingroup	PIF1	359	568	873	210
A0AAN6NX75_Pseudoneurospora	A0AAN6NX75	241081	Pseudoneurospora amorphoporcata	ascomycota	ingroup	PIF1	413	624	930	212
A0AAN7BLM5_Podospora	A0AAN7BLM5	252190	Podospora fimiseda	ascomycota	ingroup	PIF1	328	535	838	208
A0AAV5QX45_Pichia	A0AAV5QX45	36015	Pichia kluyveri (Yeast)	ascomycota	ingroup	PIF1	284	488	932	205
A0AAV5RMN1_Starmerella	A0AAV5RMN1	1247836	Starmerella bacillaris (Yeast) (Candida zemplinina)	ascomycota	ingroup	PIF1	163	381	652	219
A0AAV9HLS5_Cladorrhinum	A0AAV9HLS5	585594	Cladorrhinum samala	ascomycota	ingroup	PIF1	341	548	851	208
A0AAV9UWK0_Orbilia	A0AAV9UWK0	1796055	Orbilia blumenaviensis	ascomycota	ingroup	PIF1	475	678	1015	204
A0AAW0R3B8_Apiospora	A0AAW0R3B8	1337665	Apiospora kogelbergensis	ascomycota	ingroup	PIF1	363	545	843	183
A0AAX4HB97_Australozyma	A0AAX4HB97	291208	Australozyma saopauloensis	ascomycota	ingroup	PIF1	303	518	870	216
A0ABN8VEY2_Saccharomyces	A0ABN8VEY2	1080349	Saccharomyces eubayanus (Yeast)	ascomycota	ingroup	U6500M00850	236	442	859	207
A0ABN8WPA3_Saccharomyces	A0ABN8WPA3	230603	Saccharomyces uvarum (Yeast) (Saccharomyces bayanus var. uvarum)	ascomycota	ingroup	SUVZ13G0790	236	442	859	207
A0ABP0EH01_Kurtzmaniella	A0ABP0EH01	148631	[Candida] anglica	ascomycota	ingroup	RRM3	202	407	714	206
A0ABP0ZHK7_Lodderomyces	A0ABP0ZHK7	1775926	Lodderomyces beijingensis	ascomycota	ingroup	PIF1	358	571	896	214
A0ABQ0GRH5_Madurella	A0ABQ0GRH5	1157608	Madurella fahalii	ascomycota	ingroup	PIF1	313	522	820	210
A0ABQ7RB90_Ogataea	A0ABQ7RB90	1937702	Ogataea haglerorum	ascomycota	ingroup	PIF1	257	462	830	206
A0ABQ9PW01_Colletotrichum	A0ABQ9PW01	1209924	Colletotrichum limetticola	ascomycota	ingroup	PIF1	306	515	834	210
A0ABR1UF14_Apiospora	A0ABR1UF14	335842	Apiospora saccharicola	ascomycota	ingroup	PIF1	361	569	868	209
A0ABR4DNY3_Remersonia	A0ABR4DNY3	72144	Remersonia thermophila	ascomycota	ingroup	PIF1	345	555	859	211
A0ABR4PIR0_Phlyctema	A0ABR4PIR0	108571	Phlyctema vagabunda	ascomycota	ingroup	PIF1	78	288	592	211
A0ABZ2WRY7_Fusarium	A0ABZ2WRY7	5515	Fusarium acuminatum	ascomycota	ingroup	PIF1	358	567	872	210
A1DDJ4_Aspergillus	A1DDJ4	331117	Aspergillus fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Neosartorya fischeri)	ascomycota	ingroup	PIF1	238	446	744	209
A7TMC2_Vanderwaltozyma	A7TMC2	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)	ascomycota	ingroup	PIF1	30	234	632	205
C0NFA5_Histoplasma	C0NFA5	447093	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	ascomycota	ingroup	PIF1	259	465	794	207
C5FMN5_Microsporum	C5FMN5	554155	Arthroderma otae (strain ATCC MYA-4605 / CBS 113480) (Microsporum canis)	ascomycota	ingroup	PIF1	257	463	780	207
C5M8S6_Candida	C5M8S6	294747	Candida tropicalis (strain ATCC MYA-3404 / T1) (Yeast)	ascomycota	ingroup	PIF1	120	324	558	205
E3S321_Pyrenophora	E3S321	861557	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	ascomycota	ingroup	PIF1	292	497	782	206
F2QT11_Komagataella	F2QT11	981350	Komagataella phaffii (strain ATCC 76273 / CBS 7435 / CECT 11047 / NRRL Y-11430 / Wegner 21-1) (Yeast) (Pichia pastoris)	ascomycota	ingroup	PIF1	229	433	794	205
G0V6X7_Naumovozyma	G0V6X7	27288	Naumovozyma castellii (Yeast) (Saccharomyces castellii)	ascomycota	ingroup	NCAS0A06670	270	476	761	207
G8Y8Q1_Millerozyma	G8Y8Q1	559304	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695) (Hybrid yeast)	ascomycota	ingroup	Piso0_004404	222	436	775	215
H0GH54_Saccharomyces	H0GH54	1095631	Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) (Yeast)	ascomycota	ingroup	RRM3	231	436	723	206
H0GLS5_Saccharomyces	H0GLS5	1095631	Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) (Yeast)	ascomycota	ingroup	PIF1	236	442	859	207
H2AVD6_Kazachstania	H2AVD6	1071382	Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276) (Yeast) (Kluyveromyces africanus)	ascomycota	ingroup	KAFR0E01820	209	413	702	205
J8PMR0_Saccharomyces	J8PMR0	1160507	Saccharomyces arboricola (strain H-6 / AS 2.3317 / CBS 10644) (Yeast)	ascomycota	ingroup	RRM3	233	440	725	208
L8FZR6_Pseudogymnoascus	L8FZR6	658429	Pseudogymnoascus destructans (strain ATCC MYA-4855 / 20631-21) (Bat white-nose syndrome fungus) (Geomyces destructans)	ascomycota	ingroup	PIF1	430	637	955	208
M3IP21_Candida	M3IP21	1245528	Candida maltosa (strain Xu316) (Yeast)	ascomycota	ingroup	PIF1	209	425	759	217
Q6CWC6_Kluyveromyces	Q6CWC6	284590	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	ascomycota	ingroup	PIF1	257	463	872	207
R8BS17_Phaeoacremonium	R8BS17	1286976	Phaeoacremonium minimum (strain UCR-PA7) (Esca disease fungus) (Togninia minima)	ascomycota	ingroup	PIF1	323	532	841	210
S8BV51_Dactylellina	S8BV51	1284197	Dactylellina haptotyla (strain CBS 200.50) (Nematode-trapping fungus) (Monacrosporium haptotylum)	ascomycota	ingroup	PIF1	297	501	826	205
U4KVV4_Pyronema	U4KVV4	1076935	Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)	ascomycota	ingroup	PIF1	387	594	874	208
V5FX47_Paecilomyces	V5FX47	1356009	Paecilomyces variotii (strain NBRC 109023 / No. 5) (Byssochlamys spectabilis)	ascomycota	ingroup	PIF1	336	543	843	208
A0A179IKE1_Akanthomyces	A0A179IKE1	2714763	Cordyceps confragosa (Lecanicillium lecanii)	ascomycota	ingroup	PIF1	317	525	806	209
A0A1B7YNX9_Colletotrichum	A0A1B7YNX9	759273	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	ascomycota	ingroup	PIF1	362	571	883	210
A0A1E1LUZ6_Rhynchosporium	A0A1E1LUZ6	38038	Rhynchosporium secalis (Barley scald fungus)	ascomycota	ingroup	PIF1	366	575	899	210
A0A1F5LX58_Penicillium	A0A1F5LX58	1835702	Penicillium arizonense	ascomycota	ingroup	PIF1	222	429	717	208
A0A1G4JCZ1_Lachancea	A0A1G4JCZ1	1072105	Lachancea dasiensis	ascomycota	ingroup	RRM3	179	385	677	207
A0A1L7TYF3_Fusarium	A0A1L7TYF3	192010	Fusarium mangiferae (Mango malformation disease fungus)	ascomycota	ingroup	PIF1	307	516	821	210
A0A1L9RR32_Aspergillus	A0A1L9RR32	1073089	Aspergillus wentii DTO 134E9	ascomycota	ingroup	PIF1	186	393	690	208
A0A1Q5UPN3_Penicillium	A0A1Q5UPN3	1316194	Penicillium subrubescens	ascomycota	ingroup	PIF1	236	444	728	209
A0A1V6PDM4_Penicillium	A0A1V6PDM4	69771	Penicillium decumbens	ascomycota	ingroup	PIF1	277	485	773	209
A0A1V6U1M2_Penicillium	A0A1V6U1M2	254877	Penicillium flavigenum	ascomycota	ingroup	PIF1	270	478	763	209
A0A1X7QZ68_Maudiozyma	A0A1X7QZ68	1789683	Maudiozyma saulgeensis	ascomycota	ingroup	PIF1	298	504	888	207
A0A1Z5T0V7_Hortaea	A0A1Z5T0V7	1157616	Hortaea werneckii EXF-2000	ascomycota	ingroup	PIF1	405	613	913	209
A0A225ACG2_Talaromyces	A0A225ACG2	1441469	Talaromyces atroroseus	ascomycota	ingroup	PIF1	244	452	758	209
A0A2B7ZAZ8_Emergomyces	A0A2B7ZAZ8	73230	[Emmonsia] crescens	ascomycota	ingroup	PIF1	257	463	802	207
A0A2C5Z3Z6_Ophiocordyceps	A0A2C5Z3Z6	1399860	Ophiocordyceps australis	ascomycota	ingroup	PIF1	351	560	873	210
A0A2L2TT35_Fusarium	A0A2L2TT35	56646	Fusarium venenatum	ascomycota	ingroup	PIF1	358	567	873	210
A0A2P4ZPZ5_Trichoderma	A0A2P4ZPZ5	398673	Trichoderma gamsii	ascomycota	ingroup	PIF1	327	536	818	210
A0A2P5IG66_Diaporthe	A0A2P5IG66	158607	Diaporthe helianthi	ascomycota	ingroup	PIF1	307	515	816	209
A0A2P7YYZ7_Candidozyma	A0A2P7YYZ7	418784	Candidozyma pseudohaemuli	ascomycota	ingroup	PIF1	166	369	1269	204
A0A395MU31_Fusarium	A0A395MU31	2675880	Fusarium flagelliforme	ascomycota	ingroup	PIF1	304	513	818	210
A0A395SH18_Fusarium	A0A395SH18	694270	Fusarium longipes	ascomycota	ingroup	PIF1	302	511	816	210
A0A3D8T9P5_Coleophoma	A0A3D8T9P5	565419	Coleophoma crateriformis	ascomycota	ingroup	PIF1	401	611	921	211
A0A420HI51_Golovinomyces	A0A420HI51	62708	Golovinomyces cichoracearum	ascomycota	ingroup	PIF1	374	584	858	211
A0A437A639_Arthrobotrys	A0A437A639	97331	Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)	ascomycota	ingroup	PIF1	380	584	893	205
A0A4T0X4S6_Pichia	A0A4T0X4S6	52247	Pichia inconspicua	ascomycota	ingroup	PIF1	165	382	863	218
A0A4U6XDE4_Colletotrichum	A0A4U6XDE4	1306861	Colletotrichum tanaceti	ascomycota	ingroup	pif1	364	573	885	210
A0A545VF71_Cordyceps	A0A545VF71	43265	Cordyceps javanica	ascomycota	ingroup	PIF1	315	523	803	209
A0A553I2H5_Xylaria	A0A553I2H5	2512241	Xylaria flabelliformis	ascomycota	ingroup	PIF1	294	502	1556	209
A0A642UC18_Diutina	A0A642UC18	5481	Diutina rugosa (Yeast) (Candida rugosa)	ascomycota	ingroup	PIF1	351	559	851	209
A0A6P8AS74_Pyricularia	A0A6P8AS74	148305	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	ascomycota	ingroup	PIF1	353	562	863	210
A0A7D9D0S1_Brettanomyces	A0A7D9D0S1	5007	Dekkera bruxellensis (Brettanomyces custersii)	ascomycota	ingroup	PIF1	405	614	933	210
A0A7D9H4X7_Brettanomyces	A0A7D9H4X7	5007	Dekkera bruxellensis (Brettanomyces custersii)	ascomycota	ingroup	PIF1	330	535	925	206
A0A7G3ZFX8_Torulaspora	A0A7G3ZFX8	48254	Torulaspora globosa	ascomycota	ingroup	PIF1	339	545	961	207
A0A7H9HQ67_Torulaspora	A0A7H9HQ67	48254	Torulaspora globosa	ascomycota	ingroup	PIF1	320	526	938	207
A0A8A3PQR8_Monilinia	A0A8A3PQR8	61207	Monilinia vaccinii-corymbosi	ascomycota	ingroup	PIF1	314	524	835	211
