batch,order,job_name,accession,construct,range,full_len,model_len,n_subst,group,organism
5,421,pif1_A0ABR3BXI1,A0ABR3BXI1,full,1-669,669,669,0,basidiomycota,Cryptococcus tetragattii IND107
5,422,pif1_A0A2V1A9H7,A0A2V1A9H7,full,1-791,791,791,0,ascomycota,Candidozyma duobushaemuli
5,423,pif1_A0ABR3JDG0,A0ABR3JDG0,full,1-609,609,609,0,basidiomycota,Hohenbuehelia grisea
5,424,pif1_A0A2V1AIT0,A0A2V1AIT0,full,1-2734,2734,2734,0,ascomycota,Candidozyma duobushaemuli
5,425,pif1_A0ABR5B432,A0ABR5B432,full,1-691,691,691,0,basidiomycota,Cryptococcus bacillisporus CA1873
5,426,pif1_A0A2V1ALF0,A0A2V1ALF0,full,1-811,811,811,0,ascomycota,Candidozyma haemuli
5,427,pif1_A0ABR5BG99,A0ABR5BG99,full,1-669,669,669,0,basidiomycota,Cryptococcus bacillisporus CA1873
5,428,pif1_A0A2V1AQV1,A0A2V1AQV1,full,1-1266,1266,1266,0,ascomycota,Candidozyma haemuli
5,429,pif1_A0ABR5BLN6,A0ABR5BLN6,full,1-691,691,691,0,basidiomycota,Cryptococcus gattii EJB2
5,430,pif1_A0A2W1ERC3,A0A2W1ERC3,full,1-788,788,788,0,ascomycota,Pyrenophora tritici-repentis
5,431,pif1_A0ABR5C231,A0ABR5C231,full,1-669,669,669,0,basidiomycota,Cryptococcus gattii EJB2
5,432,pif1_A0A364L1Q7,A0A364L1Q7,full,1-800,800,800,0,ascomycota,Talaromyces amestolkiae
5,433,pif1_A0ABY7D8X9,A0ABY7D8X9,full,1-703,703,703,0,basidiomycota,Puccinia triticina
5,434,pif1_A0A366QY50,A0A366QY50,full,1-819,819,819,0,ascomycota,Fusarium coffeatum
5,435,pif1_A0ABZ1DBQ0,A0ABZ1DBQ0,full,1-704,704,704,0,basidiomycota,Kwoniella shivajii
5,436,pif1_A0A367L4D8,A0A367L4D8,full,1-1521,1521,1521,0,ascomycota,Ophiocordyceps polyrhachis-furcata BCC 54312
5,437,pif1_A0ABZ2AN38,A0ABZ2AN38,full,1-669,669,669,0,basidiomycota,Cryptococcus decagattii
5,438,pif1_A0A367YAA9,A0A367YAA9,full,1-609,609,609,0,ascomycota,Candida viswanathii
5,439,pif1_A0ABZ2B030,A0ABZ2B030,full,1-691,691,691,0,basidiomycota,Cryptococcus decagattii
5,440,pif1_A0A367YDY7,A0A367YDY7,full,1-749,749,749,0,ascomycota,Candida viswanathii
5,441,pif1_A0ACB7IKH0,A0ACB7IKH0,full,1-582,582,582,0,basidiomycota,Pleurotus cornucopiae (Cornucopia mushroom)
5,442,pif1_A0A367YJV1,A0A367YJV1,full,1-609,609,609,0,ascomycota,Candida viswanathii
5,443,pif1_A0ACB7J0F3,A0ACB7J0F3,full,1-1770,1770,1770,0,basidiomycota,Pleurotus cornucopiae (Cornucopia mushroom)
5,444,pif1_A0A367YKM2,A0A367YKM2,full,1-749,749,749,0,ascomycota,Candida viswanathii
5,445,pif1_A0ACC1P622,A0ACC1P622,full,1-586,586,586,5,basidiomycota,Trametes sanguinea
5,446,pif1_A0A370TV91,A0A370TV91,full,1-872,872,872,0,ascomycota,Venustampulla echinocandica
5,447,pif1_A0ACC1QDJ0,A0ACC1QDJ0,full,1-714,714,714,5,basidiomycota,Trametes sanguinea
5,448,pif1_A0A376BA80,A0A376BA80,full,1-763,763,763,0,ascomycota,Saccharomycodes ludwigii
5,449,pif1_A0ACC1T3Q8,A0ACC1T3Q8,full,1-1246,1246,1246,0,basidiomycota,Phlebia brevispora
5,450,pif1_A0A376BAK2,A0A376BAK2,full,1-818,818,818,0,ascomycota,Saccharomycodes ludwigii
5,451,pif1_A0ACC1T620,A0ACC1T620,full,1-762,762,762,0,basidiomycota,Phlebia brevispora
5,452,pif1_A0A384JQ16,A0A384JQ16,full,1-914,914,914,0,ascomycota,Botrytis cinerea (strain B05.10) (Noble rot fungus) (Botryotinia fuckeliana)
5,453,pif1_A8N288,A8N288,full,1-641,641,641,0,basidiomycota,Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)
5,454,pif1_A0A395J7K7,A0A395J7K7,full,1-673,673,673,0,ascomycota,Monilinia fructigena
5,455,pif1_A8N8Y7,A8N8Y7,full,1-622,622,622,0,basidiomycota,Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)
5,456,pif1_A0A395MU31,A0A395MU31,full,1-818,818,818,0,ascomycota,Fusarium flagelliforme
5,457,pif1_A8PUE9,A8PUE9,full,1-546,546,546,0,basidiomycota,Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) (Dandruff-associated fungus)
5,458,pif1_A0A395NCI1,A0A395NCI1,full,1-840,840,840,0,ascomycota,Trichoderma arundinaceum
5,459,pif1_D6RJX6,D6RJX6,full,1-617,617,617,0,basidiomycota,Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)
5,460,pif1_A0A395SEG8,A0A395SEG8,full,1-822,822,822,0,ascomycota,Fusarium sporotrichioides
5,461,pif1_E3LA34,E3LA34,full,1-711,711,711,0,basidiomycota,Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)
5,462,pif1_A0A395SH18,A0A395SH18,full,1-816,816,816,0,ascomycota,Fusarium longipes
5,463,pif1_E6R3E7,E6R3E7,full,1-669,669,669,0,basidiomycota,Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) (Filobasidiella gattii) (Cryptococcus bacillisporus)
5,464,pif1_A0A3A2ZL16,A0A3A2ZL16,full,1-746,746,746,0,ascomycota,Aspergillus sclerotialis
5,465,pif1_E6RE98,E6RE98,full,1-691,691,691,0,basidiomycota,Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) (Filobasidiella gattii) (Cryptococcus bacillisporus)
5,466,pif1_A0A3D8QMU0,A0A3D8QMU0,full,1-750,750,750,0,ascomycota,Aspergillus mulundensis
5,467,pif1_E7A0V7,E7A0V7,full,1-726,726,726,0,basidiomycota,Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)
5,468,pif1_A0A3D8SQV1,A0A3D8SQV1,full,1-870,870,870,0,ascomycota,Coleophoma cylindrospora
5,469,pif1_G4TC19,G4TC19,full,1-560,560,560,0,basidiomycota,Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)
5,470,pif1_A0A3D8T9P5,A0A3D8T9P5,full,1-921,921,921,0,ascomycota,Coleophoma crateriformis
5,471,pif1_G4TCR9,G4TCR9,full,1-639,639,639,0,basidiomycota,Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)
5,472,pif1_A0A3E2GT96,A0A3E2GT96,full,1-930,930,930,0,ascomycota,Scytalidium lignicola (Hyphomycete)
5,473,pif1_G7DW84,G7DW84,full,1-702,702,702,0,basidiomycota,Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)
5,474,pif1_A0A3N4JMV7,A0A3N4JMV7,full,1-682,682,682,0,ascomycota,Choiromyces venosus 120613-1
5,475,pif1_G7DW85,G7DW85,full,1-705,705,705,0,basidiomycota,Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)
5,476,pif1_A0A401KJ13,A0A401KJ13,full,1-754,754,754,0,ascomycota,Aspergillus awamori (Black koji mold)
5,477,pif1_I2G1B8,I2G1B8,full,1-717,717,717,0,basidiomycota,Ustilago hordei (Barley covered smut fungus)
5,478,pif1_A0A420HI51,A0A420HI51,full,1-858,858,858,0,ascomycota,Golovinomyces cichoracearum
5,479,pif1_J4G0H3,J4G0H3,full,1-600,600,600,0,basidiomycota,Fibroporia radiculosa
5,480,pif1_A0A420HWK8,A0A420HWK8,full,1-885,885,885,0,ascomycota,Erysiphe neolycopersici
5,481,pif1_J4H1T8,J4H1T8,full,1-634,634,634,0,basidiomycota,Fibroporia radiculosa
5,482,pif1_A0A420Y4N6,A0A420Y4N6,full,1-869,869,869,0,ascomycota,Coniochaeta pulveracea
5,483,pif1_J4I8G7,J4I8G7,full,1-572,572,572,0,basidiomycota,Fibroporia radiculosa
5,484,pif1_A0A423WMC8,A0A423WMC8,full,1-599,599,599,0,ascomycota,Cytospora schulzeri
5,485,pif1_J9VZB8,J9VZB8,full,1-669,669,669,0,basidiomycota,Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Cryptococcus neoformans var. grubii serotype A)
5,486,pif1_A0A423X8J6,A0A423X8J6,full,1-755,755,755,0,ascomycota,Cytospora schulzeri
5,487,pif1_J9W1Z3,J9W1Z3,full,1-691,691,691,0,basidiomycota,Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Cryptococcus neoformans var. grubii serotype A)
5,488,pif1_A0A423XFI1,A0A423XFI1,full,1-766,766,766,0,ascomycota,Cytospora leucostoma
5,489,pif1_K1WDM8,K1WDM8,full,1-634,634,634,0,basidiomycota,Trichosporon asahii var. asahii (strain CBS 8904) (Yeast)
5,490,pif1_A0A423XK23,A0A423XK23,full,1-501,501,501,0,ascomycota,Cytospora leucostoma
5,491,pif1_M7X6D4,M7X6D4,full,1-680,680,680,0,basidiomycota,Rhodotorula toruloides (strain NP11) (Yeast) (Rhodosporidium toruloides)
5,492,pif1_A0A437A639,A0A437A639,full,1-893,893,893,0,ascomycota,Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)
5,493,pif1_Q5KCW7,Q5KCW7,full,1-691,691,691,0,basidiomycota,Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565) (Cryptococcus neoformans var. neoformans serotype D)
5,494,pif1_A0A448YGA8,A0A448YGA8,full,1-866,866,866,0,ascomycota,Brettanomyces naardenensis (Yeast)
5,495,pif1_Q5KKJ1,Q5KKJ1,full,1-669,669,669,0,basidiomycota,Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565) (Cryptococcus neoformans var. neoformans serotype D)
5,496,pif1_A0A448YPH1,A0A448YPH1,full,1-652,652,652,0,ascomycota,Brettanomyces naardenensis (Yeast)
5,497,pif1_R7RYN2,R7RYN2,full,1-623,623,623,0,basidiomycota,Stereum hirsutum (strain FP-91666) (White-rot fungus)
5,498,pif1_A0A484FKH5,A0A484FKH5,full,1-1117,1117,1117,0,ascomycota,Colletotrichum orbiculare (strain 104-T / ATCC 96160 / CBS 514.97 / LARS 414 / MAFF 240422) (Cucumber anthracnose fungus) (Colletotrichum lagenarium)
5,499,pif1_R9AGB8,R9AGB8,full,1-614,614,614,0,basidiomycota,Wallemia ichthyophaga (strain EXF-994 / CBS 113033)
6,500,pif1_A0A4P6XHN0,A0A4P6XHN0,full,1-686,686,686,0,ascomycota,Metschnikowia aff. pulcherrima
6,501,pif1_R9NXM4,R9NXM4,full,1-719,719,719,0,basidiomycota,Pseudozyma hubeiensis (strain SY62) (Yeast)
6,502,pif1_A0A4P6XSZ4,A0A4P6XSZ4,full,1-968,968,968,0,ascomycota,Metschnikowia aff. pulcherrima
6,503,pif1_U5H9L9,U5H9L9,full,1-711,711,711,0,basidiomycota,Microbotryum lychnidis-dioicae (strain p1A1 Lamole / MvSl-1064) (Anther smut fungus)
6,504,pif1_A0A4Q4P3R5,A0A4Q4P3R5,full,1-782,782,782,0,ascomycota,Alternaria tenuissima
6,505,pif1_V2XGD7,V2XGD7,full,1-641,641,641,0,basidiomycota,Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)
6,506,pif1_A0A4Q4SNS4,A0A4Q4SNS4,full,1-782,782,782,0,ascomycota,Alternaria arborescens
6,507,pif1_V2XWW7,V2XWW7,full,1-650,650,650,0,basidiomycota,Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)
6,508,pif1_A0A4Q4SW76,A0A4Q4SW76,full,1-810,810,810,0,ascomycota,Monosporascus ibericus
6,509,pif1_V2Z1H8,V2Z1H8,full,1-641,641,641,0,basidiomycota,Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)
6,510,pif1_A0A4R8QEN4,A0A4R8QEN4,full,1-1125,1125,1125,0,ascomycota,Colletotrichum spinosum
6,511,pif1_V5GHH8,V5GHH8,full,1-734,734,734,0,basidiomycota,Kalmanozyma brasiliensis (strain GHG001) (Yeast) (Pseudozyma brasiliensis)
6,512,pif1_A0A4R8TC14,A0A4R8TC14,full,1-840,840,840,0,ascomycota,Colletotrichum sidae
6,513,pif1_W3VVA0,W3VVA0,full,1-693,693,693,0,basidiomycota,Moesziomyces aphidis (Pseudozyma aphidis)
6,514,pif1_A0A4S8RIP6,A0A4S8RIP6,full,1-910,910,910,0,ascomycota,Botrytis galanthina
6,515,pif1_A0A4T0X234,A0A4T0X234,full,1-670,670,670,0,ascomycota,Pichia inconspicua
6,516,pif1_A0A4T0X4S6,A0A4T0X4S6,full,1-863,863,863,0,ascomycota,Pichia inconspicua
6,517,pif1_A0A4U6XDE4,A0A4U6XDE4,full,1-885,885,885,0,ascomycota,Colletotrichum tanaceti
6,518,pif1_A0A4V3HXL6,A0A4V3HXL6,full,1-840,840,840,0,ascomycota,Colletotrichum trifolii
6,519,pif1_A0A4V3UMW7,A0A4V3UMW7,full,1-733,733,733,0,ascomycota,Aspergillus tanneri
6,520,pif1_A0A4Y8D3B0,A0A4Y8D3B0,full,1-909,909,909,0,ascomycota,Botryotinia calthae
6,521,pif1_A0A4Z0Z973,A0A4Z0Z973,full,1-839,839,839,0,ascomycota,Xylaria hypoxylon
6,522,pif1_A0A4Z1EL52,A0A4Z1EL52,full,1-910,910,910,0,ascomycota,Botrytis tulipae
6,523,pif1_A0A4Z1FQZ2,A0A4Z1FQZ2,full,1-907,907,907,0,ascomycota,Botrytis paeoniae
6,524,pif1_A0A4Z1H1E5,A0A4Z1H1E5,full,1-910,910,910,0,ascomycota,Botrytis hyacinthi
6,525,pif1_A0A4Z1I1P6,A0A4Z1I1P6,full,1-910,910,910,0,ascomycota,Botryotinia narcissicola
6,526,pif1_A0A4Z1I5K8,A0A4Z1I5K8,full,1-910,910,910,0,ascomycota,Botryotinia convoluta
6,527,pif1_A0A4Z1JM45,A0A4Z1JM45,full,1-911,911,911,0,ascomycota,Botrytis elliptica
6,528,pif1_A0A4Z1L1J9,A0A4Z1L1J9,full,1-861,861,861,0,ascomycota,Botrytis porri
6,529,pif1_A0A4Z1NVH7,A0A4Z1NVH7,full,1-1004,1004,1004,0,ascomycota,Venturia nashicola
6,530,pif1_A0A507AHL1,A0A507AHL1,full,1-857,857,857,0,ascomycota,Thyridium curvatum
6,531,pif1_A0A545VF71,A0A545VF71,full,1-803,803,803,0,ascomycota,Cordyceps javanica
6,532,pif1_A0A553I2H5,A0A553I2H5,full,1-1556,1556,1556,0,ascomycota,Xylaria flabelliformis
6,533,pif1_A0A559MKX1,A0A559MKX1,full,1-927,927,927,0,ascomycota,Lachnellula willkommii
6,534,pif1_A0A5E8B6K8,A0A5E8B6K8,full,1-647,647,647,0,ascomycota,Magnusiomyces paraingens
6,535,pif1_A0A5E8BI10,A0A5E8BI10,full,1-702,702,702,0,ascomycota,Magnusiomyces paraingens
6,536,pif1_A0A5E8BJL0,A0A5E8BJL0,full,1-755,755,755,0,ascomycota,Magnusiomyces paraingens
6,537,pif1_A0A5M3Z9B9,A0A5M3Z9B9,full,1-753,753,753,0,ascomycota,Aspergillus terreus
6,538,pif1_A0A5M9JJ09,A0A5M9JJ09,full,1-868,868,868,0,ascomycota,Monilinia fructicola (Brown rot fungus) (Ciboria fructicola)
6,539,pif1_A0A5N5DHG1,A0A5N5DHG1,full,1-870,870,870,0,ascomycota,Lasiodiplodia theobromae
6,540,pif1_A0A5N6K1H9,A0A5N6K1H9,full,1-903,903,903,0,ascomycota,Monilinia laxa (Brown rot fungus) (Sclerotinia laxa)
6,541,pif1_A0A5Q4C7C0,A0A5Q4C7C0,full,1-838,838,838,0,ascomycota,Colletotrichum shisoi
6,542,pif1_A0A642UC18,A0A642UC18,full,1-851,851,851,0,ascomycota,Diutina rugosa (Yeast) (Candida rugosa)
6,543,pif1_A0A642UJS9,A0A642UJS9,full,1-853,853,853,0,ascomycota,Trichomonascus ciferrii
6,544,pif1_A0A642UMB7,A0A642UMB7,full,1-626,626,626,0,ascomycota,Diutina rugosa (Yeast) (Candida rugosa)
6,545,pif1_A0A642V5E7,A0A642V5E7,full,1-689,689,689,0,ascomycota,Trichomonascus ciferrii
6,546,pif1_A0A6A6V6U0,A0A6A6V6U0,full,1-851,851,851,0,ascomycota,Sporormia fimetaria CBS 119925
6,547,pif1_A0A6H0XK98,A0A6H0XK98,full,1-803,803,803,0,ascomycota,Peltaster fructicola
6,548,pif1_A0A6P8AS74,A0A6P8AS74,full,1-863,863,863,0,ascomycota,Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)
6,549,pif1_A0A6V8H3K1,A0A6V8H3K1,full,1-743,743,743,0,ascomycota,Talaromyces pinophilus (Penicillium pinophilum)
6,550,pif1_A0A7C8MWI0,A0A7C8MWI0,full,1-628,628,628,0,ascomycota,Xylaria multiplex
6,551,pif1_A0A7D5Z7W4,A0A7D5Z7W4,full,1-813,813,813,0,ascomycota,Metarhizium brunneum
6,552,pif1_A0A7D8YNF5,A0A7D8YNF5,full,1-920,920,920,0,ascomycota,Lachnellula cervina
6,553,pif1_A0A7D9D0S1,A0A7D9D0S1,full,1-933,933,933,0,ascomycota,Dekkera bruxellensis (Brettanomyces custersii)
6,554,pif1_A0A7D9H4X7,A0A7D9H4X7,full,1-925,925,925,0,ascomycota,Dekkera bruxellensis (Brettanomyces custersii)
6,555,pif1_A0A7G3ZFX8,A0A7G3ZFX8,full,1-961,961,961,0,ascomycota,Torulaspora globosa
6,556,pif1_A0A7G3ZIW5,A0A7G3ZIW5,full,1-677,677,677,0,ascomycota,Torulaspora globosa
6,557,pif1_A0A7H8QY08,A0A7H8QY08,full,1-793,793,793,0,ascomycota,Talaromyces rugulosus (Penicillium rugulosum)
6,558,pif1_A0A7H9AW24,A0A7H9AW24,full,1-704,704,704,0,ascomycota,Zygotorulaspora mrakii (Zygosaccharomyces mrakii)
6,559,pif1_A0A7H9B3W0,A0A7H9B3W0,full,1-964,964,964,0,ascomycota,Zygotorulaspora mrakii (Zygosaccharomyces mrakii)
6,560,pif1_A0A7H9HQ67,A0A7H9HQ67,full,1-938,938,938,0,ascomycota,Torulaspora globosa
6,561,pif1_A0A7H9HUR2,A0A7H9HUR2,full,1-676,676,676,0,ascomycota,Torulaspora globosa
6,562,pif1_A0A7U2QU03,A0A7U2QU03,full,1-754,754,754,0,ascomycota,Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)
6,563,pif1_A0A8A3PQR8,A0A8A3PQR8,full,1-835,835,835,0,ascomycota,Monilinia vaccinii-corymbosi
6,564,pif1_A0A8E2ECP4,A0A8E2ECP4,full,1-929,929,929,0,ascomycota,Lepidopterella palustris CBS 459.81
6,565,pif1_A0A8E5HVQ8,A0A8E5HVQ8,full,1-858,858,858,0,ascomycota,Ustilaginoidea virens (Rice false smut fungus) (Villosiclava virens)
6,566,pif1_A0A8G0PM48,A0A8G0PM48,full,1-840,840,840,0,ascomycota,Trichoderma simmonsii
6,567,pif1_A0A8H2VG31,A0A8H2VG31,full,1-756,756,756,0,ascomycota,Maudiozyma barnettii
6,568,pif1_A0A8H2ZKI7,A0A8H2ZKI7,full,1-877,877,877,0,ascomycota,Maudiozyma barnettii
6,569,pif1_A0A8H2ZM85,A0A8H2ZM85,full,1-906,906,906,0,ascomycota,Sclerotinia trifoliorum
6,570,pif1_A0A8H3WE31,A0A8H3WE31,full,1-853,853,853,0,ascomycota,Colletotrichum asianum
6,571,pif1_A0A8H4CLQ5,A0A8H4CLQ5,full,1-904,904,904,0,ascomycota,Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)
6,572,pif1_A0A8H4ISW3,A0A8H4ISW3,full,1-861,861,861,0,ascomycota,Botryosphaeria dothidea
6,573,pif1_A0A8H4KSP0,A0A8H4KSP0,full,1-822,822,822,0,ascomycota,Fusarium austroafricanum
6,574,pif1_A0A8H4L6X0,A0A8H4L6X0,full,1-806,806,806,0,ascomycota,Fusarium albosuccineum
6,575,pif1_A0A8H4M5R7,A0A8H4M5R7,full,1-744,744,744,0,ascomycota,Aspergillus fumigatiaffinis
6,576,pif1_A0A8H4NYZ8,A0A8H4NYZ8,full,1-820,820,820,0,ascomycota,Fusarium acutatum
6,577,pif1_A0A8H4PTP3,A0A8H4PTP3,full,1-819,819,819,0,ascomycota,Ophiocordyceps sinensis
6,578,pif1_A0A8H4Q9J7,A0A8H4Q9J7,full,1-795,795,795,0,ascomycota,Ophiocordyceps camponoti-floridani
6,579,pif1_A0A8H4RP39,A0A8H4RP39,full,1-1146,1146,1146,0,ascomycota,Cudoniella acicularis
6,580,pif1_A0A8H4T2Y1,A0A8H4T2Y1,full,1-821,821,821,0,ascomycota,Fusarium sarcochroum
6,581,pif1_A0A8H4T3M7,A0A8H4T3M7,full,1-820,820,820,0,ascomycota,Fusarium gaditjirri
6,582,pif1_A0A8H4T4I9,A0A8H4T4I9,full,1-550,550,550,0,ascomycota,Fusarium gaditjirri
6,583,pif1_A0A8H4XL08,A0A8H4XL08,full,1-1692,1692,1692,0,ascomycota,Fusarium zealandicum
6,584,pif1_A0A8H4YPP2,A0A8H4YPP2,full,1-821,821,821,0,ascomycota,Fusarium anthophilum
6,585,pif1_A0A8H5J614,A0A8H5J614,full,1-820,820,820,0,ascomycota,Fusarium napiforme
6,586,pif1_A0A8H5K2L9,A0A8H5K2L9,full,1-820,820,820,0,ascomycota,Fusarium phyllophilum
6,587,pif1_A0A8H5N1Z6,A0A8H5N1Z6,full,1-821,821,821,0,ascomycota,Fusarium mexicanum
6,588,pif1_A0A8H5T131,A0A8H5T131,full,1-820,820,820,0,ascomycota,Fusarium denticulatum
6,589,pif1_A0A8H5UMM3,A0A8H5UMM3,full,1-821,821,821,0,ascomycota,Fusarium circinatum (Pitch canker fungus) (Gibberella circinata)
6,590,pif1_A0A8H5UR89,A0A8H5UR89,full,1-820,820,820,0,ascomycota,Fusarium pseudocircinatum
6,591,pif1_A0A8H5V246,A0A8H5V246,full,1-825,825,825,0,ascomycota,Gibberella subglutinans (Fusarium subglutinans)
6,592,pif1_A0A8H5V583,A0A8H5V583,full,1-820,820,820,0,ascomycota,Fusarium pseudoanthophilum
6,593,pif1_A0A8H5VWV3,A0A8H5VWV3,full,1-820,820,820,0,ascomycota,Fusarium tjaetaba
6,594,pif1_A0A8H5WXE6,A0A8H5WXE6,full,1-570,570,570,0,ascomycota,Fusarium heterosporum
6,595,pif1_A0A8H5X4H1,A0A8H5X4H1,full,1-819,819,819,0,ascomycota,Fusarium heterosporum
6,596,pif1_A0A8H5XTU0,A0A8H5XTU0,full,1-821,821,821,0,ascomycota,Fusarium globosum
6,597,pif1_A0A8H6DJK2,A0A8H6DJK2,full,1-820,820,820,0,ascomycota,Fusarium mundagurra
6,598,pif1_A0A8H6EMB0,A0A8H6EMB0,full,1-910,910,910,0,ascomycota,Botrytis fragariae
6,599,pif1_A0A8H6KXX6,A0A8H6KXX6,full,1-892,892,892,0,ascomycota,Colletotrichum plurivorum
7,600,pif1_A0A8H6MX16,A0A8H6MX16,full,1-898,898,898,0,ascomycota,Colletotrichum sojae
7,601,pif1_A0A8H6P867,A0A8H6P867,full,1-765,765,765,0,ascomycota,Aspergillus hiratsukae
7,602,pif1_A0A8H6U8X2,A0A8H6U8X2,full,1-883,883,883,0,ascomycota,Colletotrichum musicola
7,603,pif1_A0A8H6UTP6,A0A8H6UTP6,full,1-744,744,744,0,ascomycota,Aspergillus felis
7,604,pif1_A0A8H6VE95,A0A8H6VE95,full,1-942,942,942,0,ascomycota,Pseudocercospora fuligena
7,605,pif1_A0A8H7B4D1,A0A8H7B4D1,full,1-782,782,782,0,ascomycota,Alternaria burnsii
7,606,pif1_A0A8H7MC09,A0A8H7MC09,full,1-829,829,829,0,ascomycota,Ascochyta lentis
7,607,pif1_A0A8H8D8N2,A0A8H8D8N2,full,1-645,645,645,0,ascomycota,Candida metapsilosis
7,608,pif1_A0A8H8D9N3,A0A8H8D9N3,full,1-851,851,851,0,ascomycota,Candida metapsilosis
7,609,pif1_A0A8H8QV95,A0A8H8QV95,full,1-922,922,922,0,ascomycota,Lachnellula hyalina
7,610,pif1_A0A8H8RJD5,A0A8H8RJD5,full,1-922,922,922,0,ascomycota,Lachnellula subtilissima
7,611,pif1_A0A8H8RV52,A0A8H8RV52,full,1-879,879,879,0,ascomycota,Lachnellula occidentalis
7,612,pif1_A0A8J2N2S3,A0A8J2N2S3,full,1-781,781,781,0,ascomycota,Alternaria atra
7,613,pif1_A0A8J2T8D0,A0A8J2T8D0,full,1-642,642,642,0,ascomycota,Zygosaccharomyces bailii (strain CLIB 213 / ATCC 58445 / CBS 680 / BCRC 21525 / NBRC 1098 / NCYC 1416 / NRRL Y-2227)
7,614,pif1_A0A8J2TAJ9,A0A8J2TAJ9,full,1-874,874,874,0,ascomycota,Zygosaccharomyces bailii (strain CLIB 213 / ATCC 58445 / CBS 680 / BCRC 21525 / NBRC 1098 / NCYC 1416 / NRRL Y-2227)
7,615,pif1_A0A8J5QH60,A0A8J5QH60,full,1-715,715,715,1,ascomycota,[Candida] subhashii
7,616,pif1_A0A8J8WMJ2,A0A8J8WMJ2,full,1-727,727,727,0,ascomycota,Penicillium ucsense
7,617,pif1_A0A8K0LFH0,A0A8K0LFH0,full,1-916,916,916,0,ascomycota,Elsinoe batatas
7,618,pif1_A0A8T9B5J8,A0A8T9B5J8,full,1-883,883,883,0,ascomycota,Lachnellula arida
7,619,pif1_A0A8T9C083,A0A8T9C083,full,1-889,889,889,0,ascomycota,Lachnellula suecica
7,620,pif1_A0A9N8P4J7,A0A9N8P4J7,full,1-875,875,875,0,ascomycota,Aureobasidium vineae
7,621,pif1_A0A9N8P9K6,A0A9N8P9K6,full,1-883,883,883,0,ascomycota,Aureobasidium mustum
7,622,pif1_A0A9N8PPA1,A0A9N8PPA1,full,1-876,876,876,0,ascomycota,Aureobasidium uvarum
7,623,pif1_A0A9N9L4M2,A0A9N9L4M2,full,1-914,914,914,0,ascomycota,Hymenoscyphus fraxineus
7,624,pif1_A0A9N9LYP1,A0A9N9LYP1,full,1-914,914,914,0,ascomycota,Hymenoscyphus albidus
7,625,pif1_A0A9N9W2U8,A0A9N9W2U8,full,1-836,836,836,0,ascomycota,Clonostachys solani
7,626,pif1_A0A9N9Y4Q8,A0A9N9Y4Q8,full,1-799,799,799,0,ascomycota,Clonostachys byssicola
7,627,pif1_A0A9N9YLT0,A0A9N9YLT0,full,1-799,799,799,0,ascomycota,Clonostachys rhizophaga
7,628,pif1_A0A9P0QRK9,A0A9P0QRK9,full,1-821,821,821,0,ascomycota,[Candida] railenensis
7,629,pif1_A0A9P0QU44,A0A9P0QU44,full,1-714,714,714,0,ascomycota,[Candida] railenensis
7,630,pif1_A0A9P3CP80,A0A9P3CP80,full,1-928,928,928,0,ascomycota,Cercospora kikuchii
7,631,pif1_A0A9P4X3G5,A0A9P4X3G5,full,1-844,844,844,0,ascomycota,Trichoderma lentiforme
7,632,pif1_A0A9P4YU51,A0A9P4YU51,full,1-846,846,846,0,ascomycota,Geosmithia morbida
