Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0ABQ0KUC0	A0ABQ0KUC0_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_00192	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	1483	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ0KXA3	A0ABQ0KXA3_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_01248	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	725	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ0LA88	A0ABQ0LA88_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_05500	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	1701	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ0LE34	A0ABQ0LE34_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_06669	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	2756	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ0LK21	A0ABQ0LK21_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_08598	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	1888	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ0LMR3	A0ABQ0LMR3_MYCCL	ATP-dependent DNA helicase (EC 5.6.2.3)	MCHLO_08367	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	2138	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Mycena (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Mycena
A0ABQ8KB76	A0ABQ8KB76_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	C8Q71DRAFT_766525	Rhodofomes roseus	34475	221	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Fomitopsidaceae (family), Rhodofomes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Fomitopsidaceae	Rhodofomes
A0ABQ8QMA8	A0ABQ8QMA8_9AGAR	ATP-dependent DNA helicase (EC 5.6.2.3)	F5050DRAFT_834235	Lentinula boryana	40481	278	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Lentinula (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula
A0ABQ8V5G1	A0ABQ8V5G1_9AGAR	ATP-dependent DNA helicase (EC 5.6.2.3)	C8R41DRAFT_718685	Lentinula lateritia	40482	155	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Lentinula (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula
A0ABQ8VCR0	A0ABQ8VCR0_9AGAR	ATP-dependent DNA helicase (EC 5.6.2.3)	C8R41DRAFT_444572	Lentinula lateritia	40482	325	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Lentinula (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula
A0ABR3BHP4	A0ABR3BHP4_9TREE	ATP-dependent DNA helicase (EC 5.6.2.3)	I308_106731	Cryptococcus tetragattii IND107	1296105	736	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus gattii species complex (no rank), Cryptococcus tetragattii (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
A0ABR5BCY3	A0ABR5BCY3_CRYGA	ATP-dependent DNA helicase (EC 5.6.2.3)	I314_02946	Cryptococcus bacillisporus CA1873	1296111	200	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus gattii species complex (no rank), Cryptococcus gattii (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
A0ABY7CSK9	A0ABY7CSK9_9BASI	ATP-dependent DNA helicase (EC 5.6.2.3)	PtA15_8A361	Puccinia triticina	208348	1229	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Pucciniomycetes (class), Pucciniales (order), Pucciniaceae (family), Puccinia (genus)	Pucciniomycotina	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia
A0ACB6ZMF0	A0ACB6ZMF0_THEGA	ATP-dependent DNA helicase (EC 5.6.2.3)	BDM02DRAFT_1305127	Thelephora ganbajun (Ganba fungus)	370292	254	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Thelephorales (order), Thelephoraceae (family), Thelephora (genus)	Agaricomycotina	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora
A0ACB7J584	A0ACB7J584_PLECO	ATP-dependent DNA helicase (EC 5.6.2.3)	CCMSSC00406_0007097	Pleurotus cornucopiae (Cornucopia mushroom)	5321	1934	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Pleurotineae (suborder), Pleurotaceae (family), Pleurotus (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus
A0ACB8BEL9	A0ACB8BEL9_9AGAM	ATP-dependent DNA helicase (EC 5.6.2.3)	BV22DRAFT_1047590	Leucogyrophana mollusca	85980	1913	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Boletales (order), Boletales incertae sedis (no rank), Leucogyrophana (genus)	Agaricomycotina	Agaricomycetes	Boletales		Leucogyrophana
A0ACB8BFY9	A0ACB8BFY9_9AGAM	ATP-dependent DNA helicase (EC 5.6.2.3)	BV22DRAFT_1047643	Leucogyrophana mollusca	85980	536	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Boletales (order), Boletales incertae sedis (no rank), Leucogyrophana (genus)	Agaricomycotina	Agaricomycetes	Boletales		Leucogyrophana
A0ACB8T2U3	A0ACB8T2U3_9AGAM	ATP-dependent DNA helicase (EC 5.6.2.3)	BV25DRAFT_643764	Artomyces pyxidatus	48021	221	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Russulales (order), Auriscalpiaceae (family), Artomyces (genus)	Agaricomycotina	Agaricomycetes	Russulales	Auriscalpiaceae	Artomyces
A0ACB8TQT3	A0ACB8TQT3_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	BDY19DRAFT_869861	Irpex rosettiformis	378272	77	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Irpicaceae (family), Irpex (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Irpicaceae	Irpex
A0ACB8TUM0	A0ACB8TUM0_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	BDY19DRAFT_433208	Irpex rosettiformis	378272	281	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Irpicaceae (family), Irpex (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Irpicaceae	Irpex
A0ACC0DYB1	A0ACC0DYB1_9BASI	ATP-dependent DNA helicase (EC 5.6.2.3)	MJO28_012933	Puccinia striiformis f. sp. tritici	168172	1457	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Pucciniomycetes (class), Pucciniales (order), Pucciniaceae (family), Puccinia (genus), Puccinia striiformis (species)	Pucciniomycotina	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia
A0ACC0F0V5	A0ACC0F0V5_9BASI	ATP-dependent DNA helicase (EC 5.6.2.3)	MJO28_000457	Puccinia striiformis f. sp. tritici	168172	1535	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Pucciniomycetes (class), Pucciniales (order), Pucciniaceae (family), Puccinia (genus), Puccinia striiformis (species)	Pucciniomycotina	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia
A0ACC1Q567	A0ACC1Q567_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NUW54_g1855	Trametes sanguinea	158606	1301	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0ACC1Q8K0	A0ACC1Q8K0_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NUW54_g662	Trametes sanguinea	158606	988	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0ACC1Q922	A0ACC1Q922_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NUW54_g565	Trametes sanguinea	158606	3117	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0ACC1T2J3	A0ACC1T2J3_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NM688_g4575	Phlebia brevispora	194682	1512	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Meruliaceae (family), Phlebia (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Meruliaceae	Phlebia
A0ACC1TA49	A0ACC1TA49_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NM688_g1860	Phlebia brevispora	194682	1907	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Meruliaceae (family), Phlebia (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Meruliaceae	Phlebia
A0ACC1TD18	A0ACC1TD18_9APHY	ATP-dependent DNA helicase (EC 5.6.2.3)	NM688_g846	Phlebia brevispora	194682	2413	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Meruliaceae (family), Phlebia (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Meruliaceae	Phlebia
A0ACC1TG95	A0ACC1TG95_9AGAR	ATP-dependent DNA helicase (EC 5.6.2.3)	F5876DRAFT_54304	Lentinula aff. lateritia	2804960	93	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Lentinula (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula
A8N501	A8N501_COPC7	ATP-dependent DNA helicase (EC 5.6.2.3)	CC1G_04579	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	240176	740	unreviewed	2.0	A8N501;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Psathyrellaceae (family), Coprinopsis (genus), Coprinopsis cinerea (species)	Agaricomycotina	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis
A8PIK1	A8PIK1_COPC7	ATP-dependent DNA helicase (EC 5.6.2.3)	CC1G_13347	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	240176	486	unreviewed	2.0	A8PIK1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Psathyrellaceae (family), Coprinopsis (genus), Coprinopsis cinerea (species)	Agaricomycotina	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis
D6RP73	D6RP73_COPC7	ATP-dependent DNA helicase (EC 5.6.2.3)	CC1G_15059	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	240176	1809	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Psathyrellaceae (family), Coprinopsis (genus), Coprinopsis cinerea (species)	Agaricomycotina	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis
M2P5U8	M2P5U8_CERS8	ATP-dependent DNA helicase (EC 5.6.2.3)	CERSUDRAFT_40924	Ceriporiopsis subvermispora (strain B) (White-rot fungus) (Gelatoporia subvermispora)	914234	164	unreviewed	2.0	M2P5U8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Gelatoporiaceae (family), Gelatoporia (genus), Ceriporiopsis subvermispora (species)	Agaricomycotina	Agaricomycetes	Polyporales	Gelatoporiaceae	Gelatoporia
M5GAJ5	M5GAJ5_DACPD	ATP-dependent DNA helicase (EC 5.6.2.3)	DACRYDRAFT_53525	Dacryopinax primogenitus (Brown rot fungus)	1858805	175	unreviewed	2.0	M5GAJ5;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Dacrymycetes (class), Dacrymycetales (order), Dacrymycetaceae (family), Dacryopinax (genus)	Agaricomycotina	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacryopinax
M7WUE2	M7WUE2_RHOT1	ATP-dependent DNA helicase (EC 5.6.2.3)	RHTO_06206	Rhodotorula toruloides (strain NP11) (Yeast) (Rhodosporidium toruloides)	1130832	854	unreviewed	2.0	M7WUE2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Microbotryomycetes (class), Sporidiobolales (order), Sporidiobolaceae (family), Rhodotorula (genus), Rhodotorula toruloides (species)	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
R7RWF7	R7RWF7_STEHR	ATP-dependent DNA helicase (EC 5.6.2.3)	STEHIDRAFT_33624	Stereum hirsutum (strain FP-91666) (White-rot fungus)	721885	160	unreviewed	2.0	R7RWF7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Russulales (order), Stereaceae (family), Stereum (genus), Stereum hirsutum (species)	Agaricomycotina	Agaricomycetes	Russulales	Stereaceae	Stereum
S8DVV8	S8DVV8_FOMSC	ATP-dependent DNA helicase (EC 5.6.2.3)	FOMPIDRAFT_1129792	Fomitopsis schrenkii (Brown rot fungus)	2126942	137	unreviewed	2.0	S8DVV8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Fomitopsidaceae (family), Fomitopsis (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis
S8EZJ8	S8EZJ8_FOMSC	ATP-dependent DNA helicase (EC 5.6.2.3)	FOMPIDRAFT_1104748	Fomitopsis schrenkii (Brown rot fungus)	2126942	504	unreviewed	2.0	S8EZJ8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Fomitopsidaceae (family), Fomitopsis (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis
W4K794	W4K794_HETIT	ATP-dependent DNA helicase (EC 5.6.2.3)	HETIRDRAFT_427006	Heterobasidion irregulare (strain TC 32-1)	747525	1002	unreviewed	2.0	W4K794;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Russulales (order), Bondarzewiaceae (family), Heterobasidion (genus), Heterobasidion annosum species complex (no rank), Heterobasidion irregulare (species)	Agaricomycotina	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion
A0A060SUT6	A0A060SUT6_PYCCI	ATP-dependent DNA helicase (EC 5.6.2.3)	BN946_scf184952.g8	Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina)	5643	1132	unreviewed	2.0	A0A060SUT6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0A067LR36	A0A067LR36_BOTB1	ATP-dependent DNA helicase (EC 5.6.2.3)	BOTBODRAFT_89418	Botryobasidium botryosum (strain FD-172 SS1)	930990	53	unreviewed	2.0	A0A067LR36;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Botryobasidiaceae (family), Botryobasidium (genus), Botryobasidium botryosum (species)	Agaricomycotina	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium
A0A067SCD4	A0A067SCD4_GALM3	ATP-dependent DNA helicase (EC 5.6.2.3)	GALMADRAFT_81911	Galerina marginata (strain CBS 339.88)	685588	52	unreviewed	2.0	A0A067SCD4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Strophariaceae (family), Galerina (genus), Galerina marginata (species)	Agaricomycotina	Agaricomycetes	Agaricales	Strophariaceae	Galerina
A0A067SHD4	A0A067SHD4_GALM3	ATP-dependent DNA helicase (EC 5.6.2.3)	GALMADRAFT_40373	Galerina marginata (strain CBS 339.88)	685588	144	unreviewed	2.0	A0A067SHD4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Strophariaceae (family), Galerina (genus), Galerina marginata (species)	Agaricomycotina	Agaricomycetes	Agaricales	Strophariaceae	Galerina
A0A067SL37	A0A067SL37_GALM3	ATP-dependent DNA helicase (EC 5.6.2.3)	GALMADRAFT_17920	Galerina marginata (strain CBS 339.88)	685588	156	unreviewed	2.0	A0A067SL37;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Strophariaceae (family), Galerina (genus), Galerina marginata (species)	Agaricomycotina	Agaricomycetes	Agaricales	Strophariaceae	Galerina
A0A074REX1	A0A074REX1_9AGAM	ATP-dependent DNA helicase (EC 5.6.2.3)	V565_289490	Rhizoctonia solani 123E	1423351	771	unreviewed	2.0	A0A074REX1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Rhizoctonia (genus), Rhizoctonia solani (species), Rhizoctonia solani AG-3 (no rank)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
A0A074S8L7	A0A074S8L7_9AGAM	ATP-dependent DNA helicase (EC 5.6.2.3)	V565_201930	Rhizoctonia solani 123E	1423351	1823	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Rhizoctonia (genus), Rhizoctonia solani (species), Rhizoctonia solani AG-3 (no rank)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
A0A0B7FJI3	A0A0B7FJI3_THACB	ATP-dependent DNA helicase (EC 5.6.2.3)	RSOLAG1IB_11903	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	1108050	1945	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Rhizoctonia (genus), Rhizoctonia solani (species), Rhizoctonia solani AG-1 (no rank)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
