Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0A484F682	A0A484F682_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	C7391_1048	Methanimicrococcus blatticola	91560	838	unreviewed	2.0	A0A484F682;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanimicrococcus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus
A0A498KZT4	A0A498KZT4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	EAF64_15415	Halorientalis pallida	2479928	687	unreviewed	2.0	A0A498KZT4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Halorientalis (genus)		Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis
A0A7K4HMK0	A0A7K4HMK0_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	HWN36_02935	Methanofollis tationis	81417	502	unreviewed	2.0	A0A7K4HMK0;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanofollis (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
A0AAX4FTA7	A0AAX4FTA7_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	R6Y96_07380	Methanoculleus receptaculi	394967	406	unreviewed	2.0	A0AAX4FTA7;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABD4TDX3	A0ABD4TDX3_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	DIC75_05575	Methanoculleus oceani	2184756	431	unreviewed	2.0	A0ABD4TDX3;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABM7H638	A0ABM7H638_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	MchiMG62_15040	Methanoculleus chikugoensis	118126	419	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABU3Z2W2	A0ABU3Z2W2_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	HL657_08200	Methanoculleus nereidis	2735141	417	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
J0RZT4	J0RZT4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	Metli_1144	Methanofollis liminatans DSM 4140	28892	506	unreviewed	2.0	J0RZT4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanofollis (genus), Methanofollis liminatans (species)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
A0A0E3NC32	A0A0E3NC32_METTT	DNA 3'-5' helicase (EC 5.6.2.4)	MSTHT_1663	Methanosarcina thermophila (strain ATCC 43570 / DSM 1825 / OCM 12 / VKM B-1830 / TM-1)	523844	901	unreviewed	2.0	A0A0E3NC32;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina thermophila (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A1I6L434	A0A1I6L434_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN05216559_1999	Halomicrobium zhouii	767519	693	unreviewed	2.0	A0A1I6L434;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Halomicrobium (genus)		Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium
A0A1L9C430	A0A1L9C430_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN06264941_1793	Methanohalophilus portucalensis FDF-1	523843	599	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanohalophilus (genus), Methanohalophilus portucalensis (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus
A0A7D5QCB4	A0A7D5QCB4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	HUG12_09445	Halorarum salinum	2743089	697	unreviewed	2.0	A0A7D5QCB4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halorarum (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Halorarum
A0A8J7W5W6	A0A8J7W5W6_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	RJ53_05265	Methanocalculus chunghsingensis	156457	414	unreviewed	2.0	A0A8J7W5W6;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocalculaceae (family), Methanocalculus (genus)		Methanomicrobia	Methanomicrobiales	Methanocalculaceae	Methanocalculus
A0AAE4S9K4	A0AAE4S9K4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ McpAg1_02280	Methanorbis furvi	3028299	497	unreviewed	2.0	A0AAE4S9K4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanorbis (genus)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanorbis
A0ABD5Y848	A0ABD5Y848_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ACFQMA_16985	Halosimplex aquaticum	3026162	694	unreviewed	2.0	A0ABD5Y848;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Halosimplex (genus)		Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex
A0ABD6BAL8	A0ABD6BAL8_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ACFR9S_15560	Halolamina salina	1220023	692	unreviewed	2.0	A0ABD6BAL8;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halolamina (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Halolamina
A0ABT8M532	A0ABT8M532_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	FGW20_11695	Methanoculleus methanifontis	2584086	417	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABT8M649	A0ABT8M649_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	FGU65_00595	Methanoculleus frigidifontis	2584085	418	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
D7E9W8	D7E9W8_METEZ	DNA 3'-5' helicase (EC 5.6.2.4)	Metev_1541	Methanohalobium evestigatum (strain ATCC BAA-1072 / DSM 3721 / NBRC 107634 / OCM 161 / Z-7303)	644295	596	unreviewed	2.0	D7E9W8;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanohalobium (genus), Methanohalobium evestigatum (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalobium
L0HC34	L0HC34_METFS	DNA 3'-5' helicase (EC 5.6.2.4)	Metfor_1249	Methanoregula formicica (strain DSM 22288 / NBRC 105244 / SMSP)	593750	699	unreviewed	2.0	L0HC34;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanoregulaceae (family), Methanoregula (genus), Methanoregula formicica (species)		Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula
M0PGP5	M0PGP5_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	C468_01805	Halorubrum kocurii JCM 14978	1230456	682	unreviewed	2.0	M0PGP5;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halorubrum (genus), Halorubrum kocurii (species)		Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum
A0ACA8R224	A0ACA8R224_METAZ	DNA 3'-5' helicase (EC 5.6.2.4)	MarbSA_07100	Methanobrevibacter arboriphilus	39441	954	unreviewed	1.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanobrevibacter (genus)		Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
