Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0A2T4MJ13	A0A2T4MJ13_9STAP	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	B9M88_05925	Staphylococcus agnetis	985762	458	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Staphylococcus (genus)		Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
A0A2T4PSI2	A0A2T4PSI2_9STAP	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	I6J37_11215	Mammaliicoccus vitulinus	71237	457	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Mammaliicoccus (genus)		Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus
A0A2T5YGR9	A0A2T5YGR9_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	C8N40_106299	Pontibacter mucosus	1649266	636	unreviewed	2.0	A0A2T5YGR9;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Pontibacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter
A0A2T6C1S9	A0A2T6C1S9_9FLAO	DNA 3'-5' helicase (EC 5.6.2.4)	C8N46_103369	Kordia periserrulae	701523	1610	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Kordia (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia
A0A2T7SMZ7	A0A2T7SMZ7_9ACTN	DNA 3'-5' helicase (EC 5.6.2.4)	Y717_12965	Streptomyces scopuliridis RB72	1440053	723	unreviewed	2.0	A0A2T7SMZ7;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus), Streptomyces scopuliridis (species)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0A2U1AY88	A0A2U1AY88_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	C8E01_105134	Pontibacter virosus	1765052	639	unreviewed	2.0	A0A2U1AY88;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Pontibacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter
A0A2U1JJU6	A0A2U1JJU6_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DB895_07520	Flavobacterium psychrotolerans	2169410	631	unreviewed	2.0	A0A2U1JJU6;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Flavobacterium (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
A0A2U1T348	A0A2U1T348_9MICO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DF220_10935	Homoserinimonas hongtaonis	2079791	705	unreviewed	2.0	A0A2U1T348;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Homoserinimonas (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Homoserinimonas
A0A2U3B6E5	A0A2U3B6E5_9VIBR	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DI392_16875	Vibrio albus	2200953	636	unreviewed	2.0	A0A2U3B6E5;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus)		Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
A0A2V1H2R9	A0A2V1H2R9_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DC094_08315	Pelagibaculum spongiae	2080658	639	unreviewed	2.0	A0A2V1H2R9;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Oceanospirillales (order), Oceanospirillales incertae sedis (no rank), Pelagibaculum (genus)		Gammaproteobacteria	Oceanospirillales		Pelagibaculum
A0A2V1J2V7	A0A2V1J2V7_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	C5O25_01600	Paramuribaculum intestinale	2094151	639	unreviewed	2.0	A0A2V1J2V7;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Bacteroidia (class), Bacteroidales (order), Muribaculaceae (family), Paramuribaculum (genus)		Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum
A0A2V4B004	A0A2V4B004_9PSEU	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	BAY60_14005	Prauserella muralis	588067	707	unreviewed	2.0	A0A2V4B004;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Pseudonocardiales (order), Pseudonocardiaceae (family), Prauserella (genus)		Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella
A0A2V4BLR5	A0A2V4BLR5_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DMB65_15415	Flavobacterium cheongpyeongense	2212651	631	unreviewed	2.0	A0A2V4BLR5;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Flavobacterium (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
A0A2V4YB23	A0A2V4YB23_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DFQ11_10630	Winogradskyella epiphytica	262005	631	unreviewed	2.0	A0A2V4YB23;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Winogradskyella (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
A0A2W2B051	A0A2W2B051_9ACTN	DNA 3'-5' helicase (EC 5.6.2.4)	C1I92_24385	Jiangella anatolica	2670374	703	unreviewed	2.0	A0A2W2B051;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Jiangellales (order), Jiangellaceae (family), Jiangella (genus)		Actinomycetes	Jiangellales	Jiangellaceae	Jiangella
A0A2W2CPJ4	A0A2W2CPJ4_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	C1I93_04690	Micromonospora endophytica	515350	543	unreviewed	2.0	A0A2W2CPJ4;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micromonosporales (order), Micromonosporaceae (family), Micromonospora (genus)		Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
A0A2W7NB82	A0A2W7NB82_9BACI	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	C7437_101850	Psychrobacillus insolitus	1461	471	unreviewed	2.0	A0A2W7NB82;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Psychrobacillus (genus)		Bacilli	Bacillales	Bacillaceae	Psychrobacillus
A0A2W7QV60	A0A2W7QV60_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	ESW18_18020	Algoriphagus ratkowskyi	57028	640	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Cyclobacteriaceae (family), Algoriphagus (genus)		Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
A0A2W7RQU3	A0A2W7RQU3_9BACT	DNA 3'-5' helicase (EC 5.6.2.4)	LX80_01435	Hydrotalea sandarakina	1004304	1605	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Chitinophagia (class), Chitinophagales (order), Chitinophagaceae (family), Hydrotalea (genus)		Chitinophagia	Chitinophagales	Chitinophagaceae	Hydrotalea
A0A2X2X747	A0A2X2X747_CHRJE	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	SAMN05421542_3473	Chryseobacterium jejuense	445960	635	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Weeksellaceae (family), Chryseobacterium group (no rank), Chryseobacterium (genus)		Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
A0A2X4W056	A0A2X4W056_LEDLE	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	recQ_1 NCTC4824_01881	Lederbergia lenta (Bacillus lentus)	1467	487	unreviewed	2.0	A0A2X4W056;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Lederbergia (genus)		Bacilli	Bacillales	Bacillaceae	Lederbergia
A0A2Y9ACS0	A0A2Y9ACS0_9RHOB	DNA 3'-5' helicase (EC 5.6.2.4)	BCF38_102652	Jannaschia seohaensis	475081	1721	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Rhodobacterales (order), Roseobacteraceae (family), Jannaschia (genus)		Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia
A0A2Z3GCU6	A0A2Z3GCU6_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DDQ68_00395	Hymenobacter nivis	1850093	645	unreviewed	2.0	A0A2Z3GCU6;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0A2Z4IJQ9	A0A2Z4IJQ9_9BACT	DNA 3'-5' helicase (EC 5.6.2.4)	DN752_15335	Echinicola strongylocentroti	1795355	1607	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Cyclobacteriaceae (family), Echinicola (genus)		Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola
A0A315Z730	A0A315Z730_SEDFL	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	BC781_105285	Sediminitomix flava	379075	637	unreviewed	2.0	A0A315Z730;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Flammeovirgaceae (family), Sediminitomix (genus)		Cytophagia	Cytophagales	Flammeovirgaceae	Sediminitomix
A0A316DA86	A0A316DA86_9BACL	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	C7459_10778	Tumebacillus permanentifrigoris	378543	639	unreviewed	2.0	A0A316DA86;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Alicyclobacillaceae (family), Tumebacillus (genus)		Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
A0A317C5S4	A0A317C5S4_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DKW60_19585	Leucothrix pacifica	1247513	633	unreviewed	2.0	A0A317C5S4;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Thiotrichales (order), Thiotrichaceae (family), Leucothrix (genus)		Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
A0A317ZNV2	A0A317ZNV2_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	CTB96_16120	Cryobacterium arcticum	670052	707	unreviewed	2.0	A0A317ZNV2;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Cryobacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Cryobacterium
A0A318I5A2	A0A318I5A2_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	EJ73_02621	Hoylesella shahii DSM 15611 = JCM 12083	1122991	641	unreviewed	2.0	A0A318I5A2;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Bacteroidia (class), Bacteroidales (order), Prevotellaceae (family), Hoylesella (genus), Hoylesella shahii (species)		Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella
A0A323TKJ0	A0A323TKJ0_9BACI	ATP-dependent DNA helicase	CR194_02780	Salipaludibacillus keqinensis	2045207	511	unreviewed	2.0	A0A323TKJ0;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Salipaludibacillus (genus)		Bacilli	Bacillales	Bacillaceae	Salipaludibacillus
A0A326S484	A0A326S484_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	CLV31_104286	Algoriphagus aquaeductus	475299	640	unreviewed	2.0	A0A326S484;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Cyclobacteriaceae (family), Algoriphagus (genus)		Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
A0A327ZUI9	A0A327ZUI9_9STAP	DNA 3'-5' helicase (EC 5.6.2.4)	BHU61_00565	Macrococcus epidermidis	1902580	689	unreviewed	2.0	A0A327ZUI9;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Macrococcus (genus)		Bacilli	Bacillales	Staphylococcaceae	Macrococcus
A0A344TXG1	A0A344TXG1_9ACTN	DNA 3'-5' helicase (EC 5.6.2.4)	C0216_07550	Streptomyces globosus	68209	719	unreviewed	2.0	A0A344TXG1;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0A345PEL5	A0A345PEL5_9BACI	DNA 3'-5' helicase (EC 5.6.2.4)	CUC15_05720	Oceanobacillus zhaokaii	2052660	659	unreviewed	2.0	A0A345PEL5;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus)		Bacilli	Bacillales	Bacillaceae	Oceanobacillus
A0A363NLN0	A0A363NLN0_9SPHI	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DCO56_25460	Sphingobacterium athyrii	2152717	633	unreviewed	2.0	A0A363NLN0;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Sphingobacteriia (class), Sphingobacteriales (order), Sphingobacteriaceae (family), Sphingobacterium (genus)		Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
A0A364JNL8	A0A364JNL8_9STAP	ATP-dependent DNA helicase RecQ	BFS35_002170	Macrococcoides goetzii	1891097	477	unreviewed	2.0	A0A364JNL8;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Macrococcoides (genus)		Bacilli	Bacillales	Staphylococcaceae	Macrococcoides
A0A365P4B9	A0A365P4B9_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DPN68_03640	Flavobacterium tibetense	2233533	628	unreviewed	2.0	A0A365P4B9;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Flavobacterium (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
A0A366JP04	A0A366JP04_CYTFI	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	DFO70_111209	Cytobacillus firmus (Bacillus firmus)	1399	500	unreviewed	2.0	A0A366JP04;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Cytobacillus (genus)		Bacilli	Bacillales	Bacillaceae	Cytobacillus
A0A366M390	A0A366M390_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DP939_13650	Spongiactinospora rosea	2248750	688	unreviewed	2.0	A0A366M390;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Streptosporangiales (order), Streptosporangiaceae (family), Spongiactinospora (genus)		Actinomycetes	Streptosporangiales	Streptosporangiaceae	Spongiactinospora
A0A367RRX2	A0A367RRX2_9NOSO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	A6770_12815	Nostoc minutum NIES-26	1844469	480	unreviewed	2.0	A0A367RRX2;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Nostocales (order), Nostocaceae (family), Nostoc (genus), Nostoc minutum (species)		Cyanophyceae	Nostocales	Nostocaceae	Nostoc
A0A368P220	A0A368P220_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DU428_11835	Oceanihabitans sediminis	1812012	633	unreviewed	2.0	A0A368P220;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Oceanihabitans (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Oceanihabitans
A0A368VTF6	A0A368VTF6_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DFQ14_10310	Halopolyspora algeriensis	1500506	706	unreviewed	2.0	A0A368VTF6;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Actinomycetes incertae sedis (no rank), Halopolyspora (genus)		Actinomycetes			Halopolyspora
A0A369BQI3	A0A369BQI3_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DFQ59_11715	Thioalbus denitrificans	547122	638	unreviewed	2.0	A0A369BQI3;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Chromatiales (order), Ectothiorhodospiraceae (family), Thioalbus (genus)		Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalbus
A0A370UBV8	A0A370UBV8_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DN730_06485	Marinomonas piezotolerans	2213058	640	unreviewed	2.0	A0A370UBV8;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Oceanospirillales (order), Oceanospirillaceae (family), Marinomonas (genus)		Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
A0A371RGK4	A0A371RGK4_9PROT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DX908_04300	Parvularcula marina	2292771	406	unreviewed	2.0	A0A371RGK4;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Parvularculales (order), Parvularculaceae (family), Parvularcula (genus)		Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula
A0A371X989	A0A371X989_9HYPH	DNA 3'-5' helicase (EC 5.6.2.4)	DY251_15935	Mesorhizobium denitrificans	2294114	558	unreviewed	2.0	A0A371X989;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Phyllobacteriaceae (family), Mesorhizobium (genus)		Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
A0A372NY81	A0A372NY81_9SPHI	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	D0C36_05550	Mucilaginibacter conchicola	2303333	630	unreviewed	2.0	A0A372NY81;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Sphingobacteriia (class), Sphingobacteriales (order), Sphingobacteriaceae (family), Mucilaginibacter (genus)		Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
A0A377R4J7	A0A377R4J7_9NEIS	DNA 3'-5' helicase (EC 5.6.2.4)	recQ_2 NCTC13336_02060	Kingella potus	265175	1742	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Neisseriales (order), Neisseriaceae (family), Kingella (genus)		Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
A0A378TGL3	A0A378TGL3_9MYCO	DNA 3'-5' helicase (EC 5.6.2.4)	recQ NCTC10821_02506	Mycolicibacterium tokaiense	39695	692	unreviewed	2.0	A0A378TGL3;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Mycobacteriaceae (family), Mycolicibacterium (genus)		Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
A0A381JRQ8	A0A381JRQ8_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	SAMN05421682_10746	Chryseobacterium indoltheticum	254	633	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Weeksellaceae (family), Chryseobacterium group (no rank), Chryseobacterium (genus)		Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
A0A386ZNG1	A0A386ZNG1_9NOCA	DNA 3'-5' helicase (EC 5.6.2.4)	D7D52_09770	Nocardia yunnanensis	2382165	711	unreviewed	2.0	A0A386ZNG1;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Nocardiaceae (family), Nocardia (genus)		Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
A0A395JJW4	A0A395JJW4_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	DFR28_102492	Arenicella xantha	644221	648	unreviewed	2.0	A0A395JJW4;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Arenicellales (order), Arenicellaceae (family), Arenicella (genus)		Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
A0A398DLK1	A0A398DLK1_9BACT	DNA 3'-5' helicase (EC 5.6.2.4)	SMC2_02800	Candidatus Cryosericum hinesii	2290915	1651	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Caldisericota/Cryosericota group (clade), Candidatus Cryosericota (phylum), Candidatus Cryosericia (class), Candidatus Cryosericales (order), Candidatus Cryosericaceae (family), Candidatus Cryosericum (genus)		Candidatus Cryosericia	Candidatus Cryosericales	Candidatus Cryosericaceae	Candidatus Cryosericum
A0A398DR54	A0A398DR54_9BACT	DNA 3'-5' helicase (EC 5.6.2.4)	SMC1_06565	Candidatus Cryosericum septentrionale	2290913	690	unreviewed	2.0	A0A398DR54;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Caldisericota/Cryosericota group (clade), Candidatus Cryosericota (phylum), Candidatus Cryosericia (class), Candidatus Cryosericales (order), Candidatus Cryosericaceae (family), Candidatus Cryosericum (genus)		Candidatus Cryosericia	Candidatus Cryosericales	Candidatus Cryosericaceae	Candidatus Cryosericum
A0A399SGX0	A0A399SGX0_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	D1627_00945	Pontibacter oryzae	2304593	636	unreviewed	2.0	A0A399SGX0;	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Pontibacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter
A0A399SS20	A0A399SS20_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	DZG00_15055	Clavibacter lycopersici	2301718	431	unreviewed	2.0	A0A399SS20;	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Clavibacter (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Clavibacter
